animal_id,intake_date,outcome_date,outcome_type,intake_type,animal_size
A1851195,2024-06-18,2024-07-30,LiveC,OTHER,LRG
A1870029,2024-06-18,2024-06-19,LiveC,OTHER,PUPPY
A1873432,2024-06-18,2025-07-12,Transf,STRAY,LRG
A1873449,2024-06-18,2024-06-21,LiveC,STRAY,_UNKNOWN_
A1871336,2024-06-18,2024-06-22,LiveC,OTHER,PUPPY
A1873505,2024-06-19,2024-06-19,LiveC,STRAY,MED
A1873520,2024-06-19,2024-06-20,LiveC,STRAY,SMALL
A1873538,2024-06-19,2024-06-23,LiveC,STRAY,SMALL
A1873540,2024-06-19,2024-07-07,LiveC,STRAY,LRG
A1873541,2024-06-19,2024-07-06,LiveC,STRAY,LRG
A1873549,2024-06-19,2024-06-29,Transf,STRAY,SMALL
A1873550,2024-06-19,2024-06-29,Transf,STRAY,SMALL
A1873554,2024-06-19,2024-06-20,LiveC,STRAY,SMALL
A1851433,2024-06-19,2024-06-29,NonL,OTHER,LRG
A1873575,2024-06-19,2024-06-29,Transf,STRAY,SMALL
A1873574,2024-06-19,2024-06-29,Transf,STRAY,SMALL
A1873573,2024-06-19,2024-06-23,LiveC,STRAY,SMALL
A1873572,2024-06-19,2024-06-29,Transf,STRAY,SMALL
A1873584,2024-06-19,2024-06-20,LiveC,STRAY,SMALL
A1873587,2024-06-19,2024-06-25,LiveC,STRAY,SMALL
A1873588,2024-06-19,2024-06-25,LiveC,STRAY,SMALL
A1873590,2024-06-19,2024-06-29,LiveC,STRAY,MED
A1873600,2024-06-19,2024-06-25,LiveC,STRAY,PUPPY
A1835984,2024-06-19,2024-07-06,NonL,STRAY,LRG
A1873618,2024-06-19,2024-06-23,LiveC,STRAY,MED
A1873661,2024-06-20,2024-06-22,LiveC,STRAY,LRG
A1873662,2024-06-20,2024-06-22,LiveC,STRAY,LRG
A1873672,2024-06-20,2024-06-25,LiveC,STRAY,SMALL
A1873692,2024-06-20,2024-06-21,LiveC,STRAY,SMALL
A1873694,2024-06-20,2024-06-25,LiveC,STRAY,MED
A1872402,2024-06-20,2024-06-22,LiveC,OTHER,SMALL
A1873698,2024-06-20,2024-06-21,LiveC,STRAY,LRG
A1873712,2024-06-20,2024-06-26,LiveC,STRAY,SMALL
A1873715,2024-06-20,2024-06-29,Transf,STRAY,SMALL
A1873714,2024-06-20,2024-06-29,Transf,STRAY,MED
A1873721,2024-06-20,2024-06-20,Transf,STRAY,PUPPY
A1873722,2024-06-20,2024-06-20,Transf,STRAY,PUPPY
A1873725,2024-06-20,2024-06-20,Transf,STRAY,PUPPY
A1873726,2024-06-20,2024-06-20,Transf,STRAY,PUPPY
A1873737,2024-06-20,2024-06-21,LiveC,OTHER,MED
A1865888,2024-06-20,2024-08-18,LiveC,OTHER,LRG
A1873812,2024-06-20,2024-06-21,LiveC,STRAY,SMALL
A1873823,2024-06-20,2024-06-27,Transf,STRAY,MED
A1873827,2024-06-21,2024-07-02,Transf,STRAY,MED
A1870731,2024-06-21,2024-06-23,LiveC,OTHER,SMALL
A1869308,2024-06-21,2024-06-29,Transf,OTHER,PUPPY
A1874074,2024-06-21,2024-06-23,LiveC,STRAY,LRG
A1874075,2024-06-21,2024-06-23,LiveC,STRAY,LRG
A1874122,2024-06-21,2024-06-26,LiveC,STRAY,PUPPY
A1874131,2024-06-21,2024-06-25,Transf,STRAY,PUPPY
A1874140,2024-06-21,2024-06-29,Transf,STRAY,SMALL
A1874154,2024-06-21,2024-06-29,Transf,STRAY,MED
A1874165,2024-06-21,2024-06-27,LiveC,STRAY,LRG
A1874192,2024-06-21,2024-06-29,Transf,STRAY,MED
A1874196,2024-06-21,2024-06-30,Transf,STRAY,SMALL
A1874197,2024-06-21,2024-06-21,NonL,STRAY,SMALL
A1639656,2024-06-21,2024-06-25,LiveC,OTHER,LRG
A1867136,2024-06-22,2024-07-28,LiveC,OTHER,LRG
A1869364,2024-06-22,2024-07-01,LiveC,OTHER,LRG
A1874224,2024-06-22,2024-06-29,LiveC,OTHER,LRG
A1874263,2024-06-22,2024-07-15,Transf,STRAY,LRG
A1874269,2024-06-22,2024-06-23,LiveC,OTHER,SMALL
A1863406,2024-06-22,2024-06-23,LiveC,STRAY,LRG
A1370013,2024-06-22,2024-07-03,Transf,STRAY,SMALL
A1874318,2024-06-23,2024-06-27,LiveC,STRAY,PUPPY
A1874319,2024-06-23,2024-06-23,Transf,STRAY,PUPPY
A1874323,2024-06-23,2024-07-16,Transf,STRAY,LRG
A1874339,2024-06-23,2024-06-29,Transf,STRAY,SMALL
A1864798,2024-06-23,2024-06-23,LiveC,OTHER,PUPPY
A1874350,2024-06-23,2024-12-09,LiveC,STRAY,LRG
A1874353,2024-06-23,2024-06-30,Transf,STRAY,PUPPY
A1874354,2024-06-23,2024-06-30,LiveC,STRAY,SMALL
A1866622,2024-06-23,2024-07-01,LiveC,OTHER,LRG
A1874375,2024-06-23,2024-07-10,LiveC,STRAY,LRG
A1874279,2024-06-23,2024-06-27,LiveC,OTHER,MED
A1874387,2024-06-23,2024-07-10,Transf,STRAY,LRG
A1874392,2024-06-24,2024-07-09,LiveC,OTHER,LRG
A1873618,2024-06-24,2024-06-29,Transf,OTHER,MED
A1861914,2024-06-11,2024-06-11,Transf,OTHER,LRG
A1874395,2024-06-24,2024-06-24,LiveC,STRAY,MED
A1874400,2024-06-24,2024-06-27,LiveC,STRAY,MED
A1874426,2024-06-24,2024-06-26,LiveC,STRAY,SMALL
A1874481,2024-06-24,2024-06-25,LiveC,STRAY,SMALL
A1874487,2024-06-24,2024-06-29,Transf,STRAY,MED
A1874492,2024-06-25,2024-07-09,LiveC,STRAY,XL
A1874582,2024-06-25,2024-06-29,Transf,STRAY,SMALL
A1874583,2024-06-25,2024-06-29,Transf,STRAY,SMALL
A1874584,2024-06-25,2024-06-29,LiveC,STRAY,SMALL
A1874586,2024-06-25,2025-03-23,Transf,STRAY,LRG
A1874595,2024-06-25,2024-06-29,Transf,STRAY,SMALL
A1859546,2024-06-25,2024-07-06,NonL,OTHER,MED
A1506454,2024-06-25,2024-06-27,LiveC,OTHER,XL
A1874643,2024-06-25,2024-07-06,LiveC,STRAY,SMALL
A1874645,2024-06-25,2024-07-07,LiveC,OTHER,LRG
A1873698,2024-06-25,2024-07-14,Transf,STRAY,LRG
A1874650,2024-06-25,2024-07-22,LiveC,OTHER,LRG
A1874652,2024-06-25,2024-06-29,Transf,STRAY,SMALL
A1874659,2024-06-25,2025-03-15,LiveC,STRAY,LRG
A1874663,2024-06-25,2024-07-07,LiveC,STRAY,PUPPY
A1874664,2024-06-25,2024-06-29,Transf,STRAY,MED
A1874665,2024-06-25,2024-06-29,LiveC,STRAY,MED
A1874672,2024-06-25,2024-07-03,LiveC,STRAY,PUPPY
A1874719,2024-06-26,2024-07-03,Transf,STRAY,LRG
A1803331,2024-06-26,2024-06-26,LiveC,OTHER,LRG
A1856088,2024-06-26,2024-07-06,NonL,OTHER,LRG
A1874737,2024-06-26,2024-06-30,LiveC,STRAY,SMALL
A1874762,2024-06-26,2024-07-02,LiveC,OTHER,LRG
A1850330,2024-06-26,2024-06-28,LiveC,STRAY,SMALL
A1874765,2024-06-26,2024-07-09,LiveC,STRAY,SMALL
A1874769,2024-06-26,2024-06-27,LiveC,STRAY,MED
A1874770,2024-06-26,2024-08-18,LiveC,STRAY,LRG
A1874779,2024-06-26,2024-07-27,Transf,STRAY,LRG
A1874782,2024-06-26,2024-06-27,NonL,STRAY,PUPPY
A1874783,2024-06-26,2024-07-08,LiveC,STRAY,SMALL
A1874785,2024-06-26,2024-07-13,NonL,OTHER,LRG
A1874784,2024-06-26,2024-07-08,LiveC,STRAY,SMALL
A1874786,2024-06-26,2024-07-18,Transf,STRAY,SMALL
A1855169,2024-06-26,2024-06-26,LiveC,OTHER,LRG
A1874788,2024-06-26,2024-11-05,Transf,STRAY,LRG
A1792048,2024-06-26,2024-06-27,NonL,OTHER,LRG
A1792051,2024-06-26,2024-06-27,NonL,OTHER,LRG
A1874797,2024-06-26,2024-06-27,LiveC,OTHER,MED
A1874798,2024-06-26,2024-06-27,LiveC,OTHER,SMALL
A1874806,2024-06-26,2024-09-09,LiveC,STRAY,LRG
A1874833,2024-06-27,2024-07-05,LiveC,STRAY,PUPPY
A1874842,2024-06-27,2024-07-08,LiveC,OTHER,LRG
A1874846,2024-06-27,2024-07-05,LiveC,STRAY,MED
A1874279,2024-06-27,2024-06-29,NonL,OWNER,MED
A1873694,2024-06-27,2024-06-27,LiveC,OTHER,MED
A1874867,2024-06-27,2024-09-12,Transf,STRAY,LRG
A1874869,2024-06-27,2024-07-07,LiveC,STRAY,PUPPY
A1873588,2024-06-27,2024-06-27,LiveC,OTHER,SMALL
A1874878,2024-06-27,2024-09-14,Transf,STRAY,LRG
A1874890,2024-06-27,2024-07-02,Transf,STRAY,PUPPY
A1861914,2024-06-27,2024-06-27,Transf,OTHER,LRG
A1855744,2024-06-27,2024-07-08,LiveC,OTHER,MED
A1874912,2024-06-27,2024-07-05,LiveC,STRAY,PUPPY
A1874913,2024-06-27,2024-07-06,LiveC,STRAY,PUPPY
A1874914,2024-06-27,2024-07-02,LiveC,STRAY,PUPPY
A1874916,2024-06-27,2024-07-03,LiveC,STRAY,PUPPY
A1874917,2024-06-27,2024-07-03,LiveC,STRAY,PUPPY
A1874918,2024-06-27,2024-07-06,LiveC,STRAY,PUPPY
A1874923,2024-06-27,2024-06-30,LiveC,STRAY,LRG
A1868278,2024-06-27,2024-09-23,Transf,OTHER,LRG
A1874928,2024-06-27,2024-07-05,LiveC,STRAY,SMALL
A1874931,2024-06-27,2024-07-02,NonL,STRAY,LRG
A1848476,2024-06-27,2024-07-29,LiveC,OTHER,LRG
A1874930,2024-06-27,2024-07-02,LiveC,OTHER,MED
A1786460,2024-06-27,2024-08-17,LiveC,STRAY,LRG
A1874961,2024-06-28,2024-06-28,LiveC,STRAY,MED
A1874982,2024-06-28,2024-07-10,Transf,STRAY,SMALL
A1870232,2024-06-28,2024-06-29,LiveC,OTHER,PUPPY
A1874985,2024-06-28,2024-07-03,LiveC,OTHER,MED
A1848007,2024-06-28,2024-08-19,LiveC,OTHER,LRG
A1850330,2024-06-28,2024-07-06,LiveC,OWNER,SMALL
A1863406,2024-06-28,2024-06-28,NonL,OTHER,LRG
A1874999,2024-06-28,2024-07-03,LiveC,STRAY,SMALL
A1875007,2024-06-28,2024-06-28,LiveC,STRAY,SMALL
A1875036,2024-06-28,2024-07-03,LiveC,STRAY,SMALL
A1875046,2024-06-28,2024-06-29,LiveC,STRAY,LRG
A1875047,2024-06-28,2024-07-01,LiveC,OTHER,PUPPY
A1875048,2024-06-28,2024-07-01,LiveC,OTHER,MED
A1848372,2024-06-28,2024-06-28,LiveC,STRAY,PUPPY
A1838038,2024-06-28,2024-08-31,Transf,OTHER,LRG
A1845872,2024-06-28,2024-06-28,LiveC,OTHER,LRG
A1875053,2024-06-28,2024-07-12,LiveC,STRAY,LRG
A1875054,2024-06-28,2024-07-06,LiveC,STRAY,SMALL
A1561685,2024-06-29,2024-06-29,LiveC,STRAY,LRG
A1867957,2024-06-29,2024-10-04,Transf,OTHER,LRG
A1875108,2024-06-29,2024-07-07,Transf,STRAY,SMALL
A1875109,2024-06-29,2024-07-01,LiveC,STRAY,MED
A1875120,2024-06-29,2024-07-09,LiveC,STRAY,LRG
A1875121,2024-06-29,2024-07-05,LiveC,STRAY,MED
A1875122,2024-06-29,2024-07-05,LiveC,STRAY,SMALL
A1875123,2024-06-29,2024-07-05,LiveC,STRAY,MED
A1875124,2024-06-29,2024-07-05,LiveC,STRAY,MED
A1561685,2024-06-29,2024-08-19,Transf,OWNER,LRG
A1875143,2024-06-29,2024-06-30,LiveC,STRAY,MED
A1875146,2024-06-29,2024-06-30,Transf,STRAY,MED
A1875147,2024-06-29,2024-06-30,Transf,STRAY,MED
A1576067,2024-06-29,2024-07-03,LiveC,STRAY,LRG
A1582982,2024-06-29,2024-06-30,LiveC,STRAY,SMALL
A1806619,2024-06-30,2024-07-02,LiveC,OTHER,LRG
A1866107,2024-06-30,2024-06-30,LiveC,OTHER,LRG
A1875187,2024-06-30,2024-07-06,LiveC,STRAY,SMALL
A1874923,2024-06-30,2024-07-05,Transf,OWNER,LRG
A1870232,2024-06-30,2024-06-30,LiveC,OTHER,PUPPY
A1875200,2024-06-30,2024-07-06,LiveC,STRAY,LRG
A1872262,2024-06-30,2024-06-30,LiveC,OTHER,PUPPY
A1875217,2024-06-30,2024-07-06,LiveC,STRAY,PUPPY
A1875227,2024-06-30,2024-07-07,LiveC,STRAY,SMALL
A1875226,2024-06-30,2024-07-07,LiveC,STRAY,SMALL
A1875242,2024-06-30,2024-07-06,LiveC,STRAY,SMALL
A1875268,2024-07-01,2024-07-05,LiveC,OTHER,LRG
A1591288,2024-07-01,2024-07-05,LiveC,STRAY,MED
A1875289,2024-07-01,2024-07-20,NonL,STRAY,MED
A1875298,2024-07-01,2024-07-12,LiveC,STRAY,PUPPY
A1875300,2024-07-01,2024-07-06,Transf,OWNER,SMALL
A1875302,2024-07-01,2024-07-16,Transf,OWNER,SMALL
A1875303,2024-07-01,2024-07-06,Transf,OWNER,SMALL
A1875304,2024-07-01,2024-07-16,Transf,OWNER,SMALL
A1875305,2024-07-01,2024-07-03,LiveC,OWNER,SMALL
A1875306,2024-07-01,2024-07-06,Transf,OWNER,SMALL
A1875307,2024-07-01,2024-07-16,Transf,OWNER,SMALL
A1833049,2024-07-01,2024-07-06,LiveC,STRAY,LRG
A1875342,2024-07-01,2024-07-06,LiveC,STRAY,PUPPY
A1727127,2024-07-01,2024-07-05,LiveC,OTHER,LRG
A1875372,2024-07-01,2024-07-05,LiveC,STRAY,LRG
A1875377,2024-07-01,2024-07-02,LiveC,STRAY,MED
A1875384,2024-07-02,2024-07-02,Transf,STRAY,PUPPY
A1875385,2024-07-02,2024-07-13,Transf,STRAY,SMALL
A1875412,2024-07-02,2024-07-02,LiveC,OTHER,SMALL
A1875419,2024-07-02,2024-07-02,NonL,STRAY,SMALL
A1875428,2024-07-02,2024-07-07,LiveC,STRAY,PUPPY
A1874165,2024-07-02,2024-07-22,LiveC,OTHER,LRG
A1845435,2024-07-02,2024-07-03,LiveC,OTHER,SMALL
A1875480,2024-07-02,2024-07-07,Transf,STRAY,SMALL
A1875481,2024-07-02,2024-07-07,Transf,STRAY,SMALL
A1875482,2024-07-02,2024-07-06,Transf,OWNER,SMALL
A1866622,2024-07-02,2024-07-30,LiveC,OTHER,LRG
A1875484,2024-07-02,2024-07-17,Transf,STRAY,LRG
A1875491,2024-07-02,2024-07-03,LiveC,STRAY,SMALL
A1875507,2024-07-02,2024-07-12,Transf,STRAY,TOY
A1875510,2024-07-02,2024-07-07,NonL,STRAY,SMALL
A1875519,2024-07-02,2024-07-03,LiveC,STRAY,MED
A1844970,2024-07-03,2024-07-08,LiveC,OTHER,LRG
A1844971,2024-07-03,2024-07-08,LiveC,OTHER,LRG
A1875491,2024-07-03,2024-07-11,Transf,OWNER,SMALL
A1875595,2024-07-03,2024-08-07,LiveC,STRAY,LRG
A1875601,2024-07-03,2024-07-22,LiveC,STRAY,LRG
A1875620,2024-07-03,2024-07-14,Transf,STRAY,SMALL
A1873823,2024-07-03,2024-07-21,Transf,OTHER,MED
A1875642,2024-07-03,2024-07-05,LiveC,STRAY,SMALL
A1875671,2024-07-04,2024-07-09,Transf,STRAY,LRG
A1875675,2024-07-04,2024-07-05,LiveC,STRAY,MED
A1875686,2024-07-04,2024-07-12,LiveC,STRAY,SMALL
A1875687,2024-07-04,2024-07-09,LiveC,STRAY,PUPPY
A1875689,2024-07-04,2024-07-26,LiveC,STRAY,LRG
A1875691,2024-07-04,2024-08-06,LiveC,OTHER,LRG
A1875694,2024-07-04,2024-07-09,LiveC,STRAY,SMALL
A1875695,2024-07-04,2024-07-09,LiveC,STRAY,SMALL
A1875699,2024-07-04,2024-07-05,LiveC,STRAY,SMALL
A1875704,2024-07-04,2024-07-14,LiveC,STRAY,MED
A1875705,2024-07-04,2024-08-25,Transf,STRAY,LRG
A1875706,2024-07-04,2024-07-05,LiveC,STRAY,LRG
A1287386,2024-07-05,2024-07-05,LiveC,STRAY,SMALL
A1872349,2024-07-05,2024-07-05,LiveC,OTHER,SMALL
A1875721,2024-07-05,2024-07-10,LiveC,STRAY,SMALL
A1875722,2024-07-05,2024-07-11,LiveC,STRAY,SMALL
A1875723,2024-07-05,2024-07-28,Transf,STRAY,SMALL
A1875731,2024-07-05,2024-07-08,LiveC,STRAY,LRG
A1875773,2024-07-05,2024-07-18,LiveC,STRAY,SMALL
A1874672,2024-07-05,2024-07-06,LiveC,OTHER,PUPPY
A1875775,2024-07-05,2024-07-06,LiveC,STRAY,SMALL
A1144772,2024-07-05,2024-07-05,LiveC,STRAY,TOY
A1875778,2024-07-05,2024-07-09,LiveC,STRAY,SMALL
A1784655,2024-07-05,2024-07-05,LiveC,STRAY,TOY
A1875783,2024-07-05,2024-07-10,Transf,STRAY,SMALL
A1875784,2024-07-05,2024-07-11,LiveC,STRAY,LRG
A1875798,2024-07-05,2024-08-07,Transf,STRAY,LRG
A1875801,2024-07-05,2024-07-06,LiveC,STRAY,LRG
A1875802,2024-07-05,2024-07-06,LiveC,STRAY,LRG
A1836362,2024-07-05,2024-07-06,LiveC,STRAY,TOY
A1813681,2024-07-05,2024-07-06,LiveC,OTHER,LRG
A1875813,2024-07-05,2024-08-03,Transf,STRAY,LRG
A1875826,2024-07-05,2024-07-10,LiveC,STRAY,MED
A1872167,2024-07-05,2024-07-09,Transf,OTHER,LRG
A1875830,2024-07-05,2024-07-14,Transf,STRAY,MED
A1817567,2024-07-05,2024-07-06,LiveC,OTHER,LRG
A1875832,2024-07-05,2024-07-06,LiveC,OTHER,MED
A1809640,2024-07-05,2024-07-11,LiveC,STRAY,LRG
A1875834,2024-07-05,2024-07-17,LiveC,STRAY,MED
A1875836,2024-07-05,2024-12-02,Transf,STRAY,XL
A1875837,2024-07-05,2024-10-07,LiveC,STRAY,LRG
A1875839,2024-07-06,2024-07-06,Transf,STRAY,MED
A1875855,2024-07-06,2024-07-06,LiveC,STRAY,SMALL
A1875856,2024-07-06,2024-07-17,LiveC,STRAY,LRG
A1875858,2024-07-06,2024-07-08,LiveC,STRAY,MED
A1872142,2024-07-06,2024-07-08,LiveC,OTHER,MED
A1875862,2024-07-06,2024-07-17,LiveC,STRAY,PUPPY
A1875868,2024-07-06,2024-07-11,LiveC,STRAY,MED
A1875871,2024-07-06,2024-11-19,Transf,STRAY,LRG
A1875874,2024-07-06,2024-07-12,Transf,STRAY,SMALL
A1875876,2024-07-06,2024-07-08,LiveC,OTHER,MED
A1875878,2024-07-06,2024-07-16,LiveC,STRAY,LRG
A1875880,2024-07-06,2024-07-11,LiveC,STRAY,PUPPY
A1852404,2024-07-06,2024-07-20,Transf,OTHER,LRG
A1875885,2024-07-06,2024-07-06,LiveC,STRAY,MED
A1875886,2024-07-06,2024-07-07,LiveC,STRAY,SMALL
A1875890,2024-07-06,2024-07-24,LiveC,STRAY,LRG
A1875892,2024-07-06,2024-07-11,LiveC,STRAY,PUPPY
A1875893,2024-07-06,2024-07-15,LiveC,STRAY,SMALL
A1875894,2024-07-06,2024-07-14,LiveC,STRAY,SMALL
A1875895,2024-07-06,2024-07-11,LiveC,STRAY,PUPPY
A1875896,2024-07-06,2024-07-14,LiveC,STRAY,MED
A1069067,2024-07-06,2024-07-16,Transf,STRAY,PUPPY
A1875911,2024-07-06,2024-07-07,LiveC,OTHER,_UNKNOWN_
A1861881,2024-07-06,2024-07-07,LiveC,OTHER,MED
A1875913,2024-07-06,2024-07-07,LiveC,OTHER,MED
A1875919,2024-07-07,2024-08-11,Transf,OTHER,LRG
A1875936,2024-07-07,2024-07-16,LiveC,STRAY,SMALL
A1875942,2024-07-07,2024-07-08,NonL,STRAY,LRG
A1875944,2024-07-07,2024-07-13,LiveC,STRAY,SMALL
A1882731,2024-07-07,2024-08-05,LiveC,OTHER,MED
A1875958,2024-07-07,2025-01-10,Transf,STRAY,LRG
A1551897,2024-07-07,2024-07-08,LiveC,STRAY,SMALL
A1875970,2024-07-07,2024-07-09,LiveC,STRAY,LRG
A1875981,2024-07-07,2024-07-08,LiveC,STRAY,SMALL
A1875997,2024-07-08,2024-07-09,LiveC,STRAY,SMALL
A1875999,2024-07-08,2024-07-24,LiveC,STRAY,LRG
A1876003,2024-07-08,2024-07-20,Transf,STRAY,SMALL
A1876005,2024-07-08,2024-08-19,LiveC,STRAY,LRG
A1876006,2024-07-08,2024-07-17,LiveC,STRAY,SMALL
A1876007,2024-07-08,2024-07-14,LiveC,STRAY,SMALL
A1876014,2024-07-08,2024-07-13,LiveC,STRAY,SMALL
A1876026,2024-07-08,2024-07-16,NonL,STRAY,LRG
A1600916,2024-07-08,2025-01-21,Transf,STRAY,LRG
A1857357,2024-07-08,2024-08-13,Transf,OTHER,LRG
A1385698,2024-07-08,2024-07-18,Transf,STRAY,SMALL
A1876039,2024-07-08,2024-07-12,Transf,STRAY,SMALL
A1844623,2024-07-08,2024-09-25,LiveC,OTHER,LRG
A1876042,2024-07-08,2024-07-17,Transf,STRAY,SMALL
A1876043,2024-07-08,2024-07-18,LiveC,STRAY,SMALL
A1876044,2024-07-08,2024-07-13,LiveC,STRAY,TOY
A1876045,2024-07-08,2024-07-13,LiveC,STRAY,TOY
A1870373,2024-07-08,2024-07-12,LiveC,OTHER,PUPPY
A1876062,2024-07-08,2024-07-13,LiveC,STRAY,LRG
A1876068,2024-07-08,2024-07-28,LiveC,STRAY,PUPPY
A1876070,2024-07-08,2024-07-20,LiveC,STRAY,PUPPY
A1876081,2024-07-08,2024-07-09,NonL,STRAY,SMALL
A1443370,2024-07-08,2024-08-10,LiveC,OTHER,PUPPY
A1695204,2024-07-08,2024-08-10,LiveC,OTHER,LRG
A1876108,2024-07-09,2024-07-18,LiveC,STRAY,LRG
A1876115,2024-07-09,2025-01-19,Transf,STRAY,LRG
A1876116,2024-07-09,2025-01-09,Transf,STRAY,LRG
A1876122,2024-07-09,2024-07-15,LiveC,OTHER,SMALL
A1874353,2024-07-09,2024-07-18,LiveC,OTHER,PUPPY
A1876132,2024-07-09,2024-07-13,LiveC,STRAY,SMALL
A1876137,2024-07-09,2024-07-14,LiveC,STRAY,PUPPY
A1876136,2024-07-09,2024-07-13,LiveC,STRAY,PUPPY
A1876142,2024-07-09,2024-07-16,Transf,STRAY,SMALL
A1838687,2024-07-09,2024-07-09,LiveC,STRAY,LRG
A1876180,2024-07-09,2024-07-22,LiveC,STRAY,LRG
A1876184,2024-07-09,2024-07-20,NonL,STRAY,LRG
A1876203,2024-07-10,2024-08-29,LiveC,STRAY,LRG
A1876230,2024-07-10,2024-08-16,Transf,STRAY,SMALL
A1872167,2024-07-10,2024-10-16,Transf,OTHER,LRG
A1876235,2024-07-10,2024-07-10,LiveC,STRAY,SMALL
A1876236,2024-07-10,2024-07-10,LiveC,STRAY,SMALL
A1876239,2024-07-10,2024-08-04,LiveC,STRAY,LRG
A1876249,2024-07-10,2024-07-11,LiveC,STRAY,LRG
A1876265,2024-07-10,2024-07-31,LiveC,STRAY,PUPPY
A1876268,2024-07-10,2024-08-18,LiveC,STRAY,LRG
A1861065,2024-07-10,2024-07-10,LiveC,OTHER,LRG
A1876301,2024-07-10,2024-07-22,NonL,STRAY,LRG
A1876302,2024-07-10,2024-07-16,LiveC,STRAY,SMALL
A1876303,2024-07-10,2024-07-16,LiveC,STRAY,SMALL
A1876312,2024-07-10,2024-07-25,LiveC,STRAY,SMALL
A1876318,2024-07-10,2024-12-27,Transf,STRAY,LRG
A1876324,2024-07-10,2024-08-19,LiveC,STRAY,LRG
A1876332,2024-07-10,2024-07-14,LiveC,STRAY,MED
A1876333,2024-07-10,2024-08-10,LiveC,STRAY,LRG
A1874392,2024-07-11,2024-07-16,LiveC,STRAY,LRG
A1640659,2024-07-11,2024-07-12,LiveC,OTHER,LRG
A1876373,2024-07-11,2024-07-12,LiveC,STRAY,LRG
A1876374,2024-07-11,2024-07-18,Transf,STRAY,SMALL
A1872349,2024-07-11,2024-07-11,LiveC,OTHER,SMALL
A1603229,2024-07-11,2024-07-12,LiveC,STRAY,SMALL
A1876402,2024-07-11,2024-07-22,LiveC,STRAY,MED
A1874196,2024-07-11,2024-07-11,LiveC,OTHER,SMALL
A1876435,2024-07-11,2024-07-16,LiveC,STRAY,SMALL
A1876448,2024-07-11,2024-07-12,LiveC,STRAY,MED
A1876449,2024-07-11,2024-07-17,LiveC,STRAY,SMALL
A1876456,2024-07-11,2024-07-15,LiveC,STRAY,MED
A1876464,2024-07-11,2024-08-09,NonL,STRAY,LRG
A1876501,2024-07-12,2024-07-12,Transf,STRAY,PUPPY
A1876512,2024-07-12,2024-07-15,LiveC,STRAY,LRG
A1876517,2024-07-12,2024-08-10,LiveC,STRAY,LRG
A1876516,2024-07-12,2024-09-17,Transf,STRAY,LRG
A1870217,2024-07-12,2024-08-05,LiveC,OTHER,PUPPY
A1876521,2024-07-12,2024-07-19,LiveC,STRAY,SMALL
A1876522,2024-07-12,2024-07-19,LiveC,STRAY,SMALL
A1876526,2024-07-12,2024-07-17,LiveC,STRAY,SMALL
A1876531,2024-07-12,2024-07-24,LiveC,STRAY,PUPPY
A1876541,2024-07-12,2024-07-22,LiveC,STRAY,PUPPY
A1872859,2024-07-12,2024-07-12,LiveC,OTHER,MED
A1876550,2024-07-12,2024-08-05,LiveC,STRAY,SMALL
A1876555,2024-07-12,2024-09-14,Transf,STRAY,LRG
A1876556,2024-07-12,2024-07-24,LiveC,STRAY,SMALL
A1870030,2024-07-13,2024-07-14,Transf,OTHER,LRG
A1876589,2024-07-13,2024-08-21,Transf,OTHER,MED
A1876595,2024-07-13,2024-07-13,NonL,STRAY,SMALL
A1876599,2024-07-13,2024-07-15,NonL,STRAY,PUPPY
A1876606,2024-07-13,2024-08-03,LiveC,STRAY,LRG
A1876642,2024-07-13,2024-07-18,LiveC,STRAY,SMALL
A1876654,2024-07-13,2024-07-19,LiveC,STRAY,SMALL
A1876658,2024-07-13,2024-07-14,LiveC,STRAY,PUPPY
A1876663,2024-07-13,2024-07-31,Transf,STRAY,LRG
A1291001,2024-07-13,2024-07-14,LiveC,STRAY,LRG
A1876664,2024-07-13,2024-07-14,LiveC,STRAY,LRG
A1876666,2024-07-13,2024-07-24,LiveC,OTHER,PUPPY
A1876667,2024-07-13,2024-07-19,LiveC,STRAY,MED
A1876669,2024-07-13,2024-07-18,LiveC,STRAY,MED
A1876675,2024-07-14,2024-07-16,LiveC,STRAY,SMALL
A1873321,2024-07-14,2024-07-15,LiveC,OTHER,SMALL
A1876688,2024-07-14,2024-07-14,LiveC,STRAY,LRG
A1857740,2024-07-14,2024-07-30,Transf,OTHER,LRG
A1872349,2024-07-14,2024-07-15,Transf,OTHER,SMALL
A1873725,2024-07-14,2024-07-18,LiveC,OTHER,PUPPY
A1873726,2024-07-14,2024-07-15,LiveC,OTHER,PUPPY
A1876717,2024-07-14,2024-07-19,LiveC,STRAY,SMALL
A1876720,2024-07-14,,InCare,STRAY,LRG
A1876722,2024-07-14,2024-10-23,LiveC,STRAY,LRG
A1876758,2024-07-15,2024-07-31,LiveC,OTHER,SMALL
A1876773,2024-07-15,2024-07-21,NonL,STRAY,SMALL
A1827226,2024-07-15,2024-07-15,LiveC,STRAY,SMALL
A1876781,2024-07-15,2024-07-17,LiveC,STRAY,MED
A1836614,2024-07-05,2024-07-15,LiveC,OTHER,LRG
A1876786,2024-07-15,2024-07-17,LiveC,STRAY,SMALL
A1876789,2024-07-15,2024-07-21,LiveC,STRAY,SMALL
A1876787,2024-07-15,2024-07-21,LiveC,STRAY,SMALL
